DEBUG: 2021-12-05 19:44:30,113 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:13:38,604 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:13:38,620 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:13:39,645 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-06 15:13:39,661 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:13:40,445 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:13:40,469 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:13:40,781 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-06 15:13:40,813  * Debugger is active!
INFO: 2021-12-06 15:13:40,821  * Debugger PIN: 734-627-899
INFO: 2021-12-06 15:13:40,989  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-06 15:13:41,158 127.0.0.1 - - [06/Dec/2021 15:13:41] "GET /index HTTP/1.1" 200 -
INFO: 2021-12-06 15:13:41,248 127.0.0.1 - - [06/Dec/2021 15:13:41] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-06 15:13:52,503 Repeating news update for update fff
INFO: 2021-12-06 15:13:52,503 Repeating covid update for update fff
INFO: 2021-12-06 15:13:52,503 127.0.0.1 - - [06/Dec/2021 15:13:52] "GET /index?update=15%3A16&two=fff&repeat=repeat&covid-data=covid-data&news=news HTTP/1.1" 200 -
INFO: 2021-12-06 15:13:52,554 127.0.0.1 - - [06/Dec/2021 15:13:52] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
DEBUG: 2021-12-06 15:16:21,639 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 15:16:22,006 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:16:22,021 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 15:16:22,538 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-06&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:16:22,921 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:16:24,179 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:16:24,188 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:16:25,346 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-06 15:16:25,354 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:16:25,818 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:16:25,834 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:16:26,126 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-06 15:16:26,149  * Restarting with stat
DEBUG: 2021-12-06 15:16:26,745 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 15:16:27,357 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:16:27,367 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 15:16:28,271 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-06&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:16:28,654 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:16:29,024 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:16:29,024 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:16:29,109 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-06 15:16:29,125 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:16:29,205 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:16:29,221 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:16:29,304 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-06 15:16:29,344  * Debugger is active!
INFO: 2021-12-06 15:16:29,344  * Debugger PIN: 734-627-899
INFO: 2021-12-06 15:16:29,444  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-06 15:16:31,143 127.0.0.1 - - [06/Dec/2021 15:16:31] "GET /index HTTP/1.1" 200 -
INFO: 2021-12-06 15:16:31,237 127.0.0.1 - - [06/Dec/2021 15:16:31] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
DEBUG: 2021-12-06 15:17:45,800 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 15:17:46,025 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:17:46,040 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 15:17:46,325 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-06&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:17:46,716 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:17:46,808 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:17:46,825 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:17:46,908 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-06 15:17:46,925 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:17:47,000 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:17:47,016 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:17:47,109 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-06 15:17:47,133  * Restarting with stat
DEBUG: 2021-12-06 15:17:47,810 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 15:17:48,241 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:17:48,249 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 15:17:48,466 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-06&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:17:48,916 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:17:49,008 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:17:49,016 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:17:49,108 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-06 15:17:49,126 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:17:49,216 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:17:49,227 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:17:49,316 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-06 15:17:49,332  * Debugger is active!
INFO: 2021-12-06 15:17:49,341  * Debugger PIN: 734-627-899
INFO: 2021-12-06 15:17:49,435  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-06 15:18:00,356 Repeating news update for update fff
INFO: 2021-12-06 15:18:00,931 Repeating covid update for update fff
INFO: 2021-12-06 15:18:00,963 127.0.0.1 - - [06/Dec/2021 15:18:00] "GET /index?update=15%3A17&two=fff&repeat=repeat&covid-data=covid-data&news=news HTTP/1.1" 200 -
INFO: 2021-12-06 15:18:01,047 127.0.0.1 - - [06/Dec/2021 15:18:01] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-06 15:18:07,102 Update with update name 
                                fff has been removed
INFO: 2021-12-06 15:18:07,102 127.0.0.1 - - [06/Dec/2021 15:18:07] "GET /index?update_item=fff HTTP/1.1" 200 -
INFO: 2021-12-06 15:18:07,150 127.0.0.1 - - [06/Dec/2021 15:18:07] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-06 15:18:20,014 News update for hi has been scheduled
INFO: 2021-12-06 15:18:20,014 Covid update for hi has been scheduled
INFO: 2021-12-06 15:18:20,016 127.0.0.1 - - [06/Dec/2021 15:18:20] "GET /index?update=15%3A20&two=hi&covid-data=covid-data&news=news HTTP/1.1" 200 -
INFO: 2021-12-06 15:18:20,054 127.0.0.1 - - [06/Dec/2021 15:18:20] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-06 15:18:23,878 Update with update name 
                                hi has been removed
INFO: 2021-12-06 15:18:23,878 127.0.0.1 - - [06/Dec/2021 15:18:23] "GET /index?update_item=hi HTTP/1.1" 200 -
INFO: 2021-12-06 15:18:23,985 127.0.0.1 - - [06/Dec/2021 15:18:23] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
DEBUG: 2021-12-06 15:21:23,791 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 15:21:24,311 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:21:24,328 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 15:21:25,027 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-06&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:21:25,415 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:21:26,265 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 15:21:26,273 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 15:21:27,792 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
